,trackId,recordingId,DV1,DV2,DV3,DV4,DV5,DV6,DV7,DV8,DV9,DV10,DV11,DV12,DV13,class,label
3724,,,0.230491191355804,0.604053492141528,2.45751177224686,129.176745294787,-74.6689754084054,0.207735509073435,0.668718524219104,2.39446241689771,91.4935137505051,-64.1076438094687,0.0,21.2765957446808,16.2790697674419,1,0
3727,264.0,11.0,0.128109791505359,0.473372925064912,1.49764793896396,121.245511807359,-61.8843558756752,0.088793768061551,0.594910578691184,0.750049111053444,95.9099089273054,-35.5776532272645,0.0,20.9302325581395,15.5339805825243,1,0
3729,,,0.294669057233474,0.521321701217613,2.97550106371827,140.53662465808,-54.9195997731837,0.27410214016,0.55037341940858,3.11160081914392,87.0657630522089,-48.2286491123015,0.0,20.4081632653061,21.0526315789474,1,0
3730,267.0,11.0,0.272365664421187,0.398729177497696,-3.74190654326571,155.122799664859,-79.0391449940585,0.229246715151516,0.252147902901465,-2.66723949662568,47.9525649230089,-62.5679881787028,1.21212121212121,10.1694915254237,14.8936170212766,1,0
3733,,,0.303816405424258,0.512702855461629,3.54649234900565,135.88998202983,-71.1331174505056,0.248832342841058,0.501238619791667,2.59733257764844,89.7115406731265,-43.9519131240126,0.0,20.8333333333333,12.2448979591837,1,0
3739,,,0.706449335267662,0.499380821774975,8.33442733881048,57.1582303458182,-78.0189400925047,0.637473814614281,0.20957686086121,7.25344030750531,38.6753121540083,-86.5575402635432,0.0,17.7570093457944,30.0,1,0
3740,,,0.183376716139263,0.472370215280475,1.97950408485703,163.695223666668,-66.5086998174405,0.155582075636619,0.435078392857143,1.30176050955551,81.8636676612348,-71.3446680866617,6.87022900763359,17.8571428571429,26.6666666666667,1,0
3743,280.0,11.0,0.115479138317995,0.341485359176154,1.13474132916011,123.037917226952,-38.7973072266588,0.097887302779865,0.407880047562426,1.08245548883179,83.4572369705886,-25.2888934608922,0.0,20.6896551724138,9.78260869565217,1,0
3750,,,0.534600336662639,0.46883763613664,7.54134967874302,88.5414034933477,-50.1654352633346,0.490278246135553,0.524890699432892,6.65959727973448,93.3532272586092,-22.7880403732622,0.0,26.0869565217391,11.2582781456954,1,0
3751,,,0.163967226529246,0.399458651304085,2.26675617819381,100.021452692126,-58.663400187492,0.139393007079101,0.5478106640625,1.94774829865151,98.1309973586546,-36.1626917454014,0.0,25.0,11.5107913669065,1,0
3754,,,0.767803327948369,0.571405523914954,-270.326182644943,136.288415525187,-165.790554627863,0.449262209454546,0.048912235083236,-109.284145238403,52.8945281522601,-94.2287873582961,0.0,14.410480349345,0.0,1,0
3755,292.0,11.0,2.14354296000249,0.919045758691255,123.163445907374,103.807716602773,-80.5415418361757,1.79678423654075,0.452206969869742,99.5542941523122,97.4923768887209,-78.6633558241223,7.32860520094563,23.841059602649,25.3676470588235,1,0
3756,293.0,11.0,2.15903760244576,0.862561961972927,139.7399852374,147.293615004411,-72.9003749512539,1.80573421625201,0.185848291787303,99.7110165189206,85.8437170465061,-81.4183314096304,8.21114369501466,19.327731092437,26.5765765765766,1,0
3757,294.0,11.0,1.79088901924964,0.730117254691624,124.883578382708,87.3228287516623,-77.5995281389192,1.46435110192186,0.049854576446281,99.207423096578,89.9724644332262,-66.1766886602637,7.97101449275362,29.5454545454545,13.7931034482759,1,0
3760,297.0,11.0,0.208233426158547,0.443111315796374,7.90443192437102,78.7571469791598,-85.1675273509729,0.173026397077349,0.219204839669421,5.76805997834073,75.1513357020661,-82.4934162449846,4.76190476190476,21.8181818181818,22.5352112676056,1,0
3763,300.0,11.0,0.143558060021991,0.337071200593337,2.37179960317626,112.084732096576,-56.714418685141,0.125693211107155,0.292541539792387,2.07504599171106,70.9812099955075,-47.6382879034258,0.0,20.5882352941176,23.6111111111111,1,0
3764,301.0,11.0,0.827418248986002,0.721617210917572,11.9121790855472,105.957622491712,-55.8155469445684,0.759127083424362,0.420602268431002,12.4177939928116,48.444763231582,-49.9981347877015,0.0,17.3913043478261,21.8181818181818,1,0
3767,304.0,11.0,0.335825166841238,0.571037667519577,4.00621878310562,69.4647929403576,-43.6532536374184,0.298049198493814,0.606273156899811,3.92853827312132,64.0716295039405,-29.3579259282183,0.0,26.0869565217391,16.6666666666667,1,0
3769,,,2.02905361449822,0.618364179762463,516.41348553115,72.1482624896898,-89.6277964520071,1.58368047462277,0.30645216968662,247.386421569341,77.4605704900611,-92.4047079957336,4.07407407407407,18.3381088825215,30.8900523560209,1,0
3771,,,1.11438314156365,0.720259995474026,-123.183903261677,98.9928632862881,-101.557637092404,0.918474474587221,0.456023569053461,-100.273398090345,95.2731071619674,-95.7475994513032,0.0,17.6136363636364,0.0,1,0
3773,,,2.17718669758942,0.868897137979172,591.805721602801,72.9420359888143,-100.971615749577,1.633794963004,0.541197269590102,-102.520143744945,72.1100028756943,-87.0187462205201,13.3333333333333,23.8532110091743,0.0,1,0
3777,9.0,12.0,1.16993187966323,0.86161884792437,84.7868737254582,82.4239162168632,-90.6478545636271,0.961235996225932,0.477748235071329,96.1993736397898,77.0286833636491,-77.4854091349448,0.0,24.7191011235955,21.7391304347826,1,0
3778,10.0,12.0,0.962367770311596,0.572191910675316,13.7319186316616,89.0885959962515,-76.1946216953886,0.872592640616549,0.2835175,12.6359801007147,96.3629955418574,-62.1113373072248,0.0,25.0,10.625,1,0
3780,12.0,12.0,1.16107993992711,0.724690948605539,17.5861663041632,123.68735436103,-64.9761810783316,1.04562355029586,0.435199517896275,16.8009466892241,79.9370026944631,-70.3271231852452,0.0,21.6216216216216,28.9655172413793,1,0
3781,,,0.268751079576721,0.661793477939207,-3.46425716826655,71.7016331370764,-93.6759268903545,0.19489333273276,0.243766070124178,-1.56539707789136,43.7354785519774,-84.713007901809,6.04026845637584,12.1621621621622,6.66666666666667,1,0
3784,16.0,12.0,0.183100470854346,0.428806130829139,2.54686672095122,137.56406528682,-80.3821845112917,0.132727471763061,0.278671029478458,1.27437254851604,51.883056095629,-75.7196732607129,0.0,13.3333333333333,17.741935483871,1,0
3785,17.0,12.0,0.769685708635771,0.643756739768103,-19.6042991547754,51.8429887834933,-84.8996000713309,0.659272529585799,0.135872618147448,-17.2933637560804,44.8825162788432,-86.4193624496798,0.0,21.7391304347826,26.5432098765432,1,0
3789,21.0,12.0,0.392063726922989,0.61420404915025,-5.05340767230258,91.3552927791725,-69.5539820179499,0.265864844970703,0.425006744097967,-1.93364458753933,55.9307654903421,-66.7140761313877,7.03125,15.7303370786517,23.0769230769231,1,0
3792,,,0.54757433955917,0.415345337010205,-8.14385824374965,89.5302719793833,-43.9346250111608,0.475120844233056,0.3415897,-7.066774183753,80.5229085868491,-26.2681778736161,1.72413793103448,19.1666666666667,18.5185185185185,1,0
3796,28.0,12.0,0.44928887533317,0.493545998551048,-6.38128244587022,95.8197431331555,-51.1859446051082,0.331975840273647,0.384878553875236,-2.89889889046119,73.0271524082413,-42.3431607635184,5.48780487804878,11.5942028985507,19.2307692307692,1,0
3797,,,1.30199884421301,0.587432584659514,-19.6117513388918,61.4400557972507,-40.6210525377768,1.17114694530612,0.455925578231293,-20.0881695210875,66.437179962663,-29.7253550844861,0.0,31.9727891156463,21.4285714285714,1,0
3800,32.0,12.0,1.45989861661087,0.68531631869832,28.4963669864497,63.3396956712447,-50.9887808119698,1.31890604596915,0.552342083333333,29.3889891701174,57.8990024165066,-46.0389107085865,0.0,25.0,21.608040201005,1,0
3801,,,0.511328438693172,0.935208088391927,9.52001198640281,68.3823393091494,-44.5981289279447,0.435922692074436,0.602793236151603,7.63352858567105,63.4925871398817,-25.8115589884638,5.08474576271187,26.530612244898,17.96875,1,0
3802,34.0,12.0,1.07258667298531,0.599729313351795,21.5234149322753,90.2227925401288,-62.9733988335065,0.996286679613022,0.382839359803016,22.8860174162368,58.0406793516258,-64.0594376224951,0.0,19.2982456140351,27.0718232044199,1,0
3804,36.0,12.0,0.780358108314966,1.08089610372646,12.9485931070245,66.4885813172805,-55.4967132700029,0.704996859928656,0.363634126023496,12.1975746172809,67.37773557215,-36.7814437051968,0.0,18.8679245283019,18.4782608695652,1,0
3811,,,2.42236098534883,0.886805793661785,605.09622621087,79.4961360932954,-130.772951915161,1.68780533998845,0.407513729256408,-153.537925780825,73.1537166225643,-98.3781180699922,8.08435852372583,18.2072829131653,0.0,1,0
3812,44.0,12.0,1.64631796756726,0.833462417086149,38.0944874386705,110.370130003094,-55.8991745681063,1.29416607367901,0.397317066666667,20.1070886993241,87.9488261919839,-49.2466088002104,0.0,23.3333333333333,20.0,1,0
3815,47.0,12.0,1.26584054196246,0.91538503113761,-99.5784259903134,102.604541585531,-99.9128604182152,1.13484956089323,0.706825062866211,-99.7286307492184,82.8438240724067,-94.4833405767907,0.0,24.21875,0.549450549450549,1,0
3818,,,0.120556080385038,0.475614257823541,1.34901296874556,126.120609587369,-63.6971565988526,0.087470648563603,0.271149647263754,0.640127291258066,51.7170356874084,-60.6131661154689,5.34351145038168,12.0481927710843,25.0,1,0
3821,53.0,12.0,2.15396460830598,0.653602121978144,614.809851279702,52.1556692831807,-111.031941939943,1.59067101045721,0.274325151418042,687.057669737456,30.361175654555,-80.246420990472,6.45161290322581,12.3417721518987,0.0,1,0
3822,,,0.945242838652549,0.452062177537235,172.310929384471,130.498407455032,-147.694398328339,0.713739094862927,0.367798588245327,100.443230492271,97.0027032581374,-96.2330366366196,6.17760617760618,18.3246073298429,0.0,1,0
3823,55.0,12.0,0.190906520708023,0.491637648440545,2.37203887569016,106.544807723072,-55.1784747927517,0.159385151352144,0.578258382642998,1.6522501262028,91.1353927045679,-47.1770365983271,0.0,23.0769230769231,13.4615384615385,1,0
3829,61.0,12.0,0.568387345675553,0.551708616643049,14.0858785681469,70.7881464541206,-95.2911700980272,0.482532178449905,0.205014859467455,12.7674213997278,69.2173360242953,-44.5628787290927,1.73913043478261,25.0,2.24719101123596,1,0
3830,,,0.364052979867847,0.438444236969651,5.47592245439624,97.1398537148414,-36.322580425504,0.310676788335647,0.468693367346939,4.90951333882338,86.3541607977914,-23.4396822106612,0.0,25.0,14.9122807017544,1,0
3838,70.0,12.0,2.22866569218686,0.999872562087394,119.495466599275,105.4590457679,-79.92343153463,1.83404616297568,0.889741752232143,95.6939941097257,94.9725805144108,-89.0356965884547,0.0,27.6785714285714,29.8850574712644,1,0
3841,73.0,12.0,1.97702783406177,0.695651380981354,570.654544701179,88.5556143214899,-151.36872242324,1.34961478206367,0.467555182990929,-106.699160574059,97.8778853313477,-97.8529858357986,9.55315870570108,22.1635883905013,0.0,1,0
3843,,,0.871205102851015,0.85058212128767,-28.4441823036894,79.4759498984535,-59.3812542695395,0.705126734640523,0.541244546869754,-23.1713768668024,74.6163750342993,-53.8594795024464,0.0,17.6795580110497,22.972972972973,1,0
3844,76.0,12.0,0.227543300061919,0.553781747146136,-2.60812447529021,60.6166110055287,-68.4259192109923,0.194298337669095,0.566802493074792,-2.2503343140643,52.5866050808314,-67.4867548958624,1.61290322580645,21.0526315789474,20.952380952381,1,0
3847,79.0,12.0,0.369871436484987,0.472313823819359,4.8389308251977,95.5450926672022,-34.0547309987948,0.319371032088572,0.55120050295858,3.92721354801659,89.6504911739318,-25.0882265402441,0.0,23.0769230769231,18.3333333333333,1,0
3850,82.0,12.0,0.379492626346879,0.611038885445245,4.18144801096717,64.4204679282237,-42.4234314184985,0.312636304640001,0.577409,3.00844823572905,58.1262812381645,-29.8181103363745,0.0,25.0,16.1904761904762,1,0
3857,89.0,12.0,0.279001596860627,0.473726585301095,3.81747791969342,85.977682162444,-51.4005798102709,0.240976824792243,0.536300823045267,3.24607662429342,81.8181818181818,-35.7715729804672,0.0,25.9259259259259,19.2,1,0
3862,,,2.06361541817725,0.728305788967391,740.26229245548,135.015255627512,-142.341457164998,1.2669278481974,0.475557555452512,-151.132162661738,94.3376247818372,-97.0543515853905,9.36708860759494,22.3476297968397,0.0,1,0
3863,95.0,12.0,0.934014850762618,0.830673493756271,11.6204753446153,66.5286131414143,-42.8784036963292,0.841628710829434,0.594861768707483,11.336166279799,60.1874504337795,-39.7137818663503,0.0,23.8095238095238,19.1666666666667,1,0
3864,96.0,12.0,0.877437780284094,0.958155264150502,19.0049109560669,56.4677831430813,-58.006054184363,0.680258878643665,0.303407494331066,11.3775013067489,50.0343637021704,-63.6561660049093,6.09756097560976,21.4285714285714,28.6885245901639,1,0
3865,97.0,12.0,0.28280485441858,0.512239711001931,3.60753356997099,65.8621057815224,-46.3689986112481,0.227720572155117,0.531767709750567,2.40804183481345,59.3825958843272,-42.9144112517836,0.0,23.8095238095238,22.1311475409836,1,0
3870,102.0,12.0,0.118777009120815,0.519186461054332,1.26833385435893,133.250721890164,-52.4150400484335,0.083122383333334,0.548051466942149,0.551093484932679,89.976976208749,-28.2916007196678,0.0,20.4545454545455,18.4210526315789,1,0
3874,,,0.18178400965797,0.553763894063421,2.05642687412727,75.3621862305787,-47.5951337187847,0.14539797632,0.622929903978052,1.49747332800411,69.7501058873359,-40.8257897653797,0.0,25.9259259259259,17.3469387755102,1,0
3878,110.0,12.0,0.741050090323465,0.566683440072023,-175.258984375014,134.363245417762,-153.616131291512,0.563317591829473,0.463472499003762,-100.546946216955,98.5554513312649,-97.9142898093737,0.0,19.8852772466539,0.0,1,0
3879,111.0,12.0,0.265201694446389,0.447431210052734,3.95584578057331,127.870926309735,-60.5325851984177,0.23303915959596,0.413564573361082,3.5314541211911,82.0205086849616,-44.4938702788168,0.0,17.741935483871,14.5631067961165,1,0
3883,115.0,12.0,1.64028163730731,0.778712120158328,514.452068858465,172.793402725706,-135.624597075415,0.968192809353944,0.634373077454541,-150.689058393693,97.3277196889299,-96.3592017738359,8.73563218390805,14.9312377210216,0.0,1,0
3885,117.0,12.0,0.114654755887853,0.303144372628694,1.65294389870984,138.386691044902,-49.3064831844345,0.096171323128041,0.353674222222222,1.20912744426433,92.8686425173802,-35.0193332636639,0.0,20.0,19.2982456140351,1,0
3888,120.0,12.0,0.484967756276651,0.659349150935282,6.27626259113963,92.5113111329683,-52.8572882046406,0.378235252926006,0.524857049280686,3.27634684203732,68.3569580495566,-44.3246426983039,0.0,16.1616161616162,20.9302325581395,1,0
3892,124.0,12.0,2.9635433107083,1.41677862465367,453.987531665909,80.9606881757691,-114.523175955957,2.23994618959371,0.736790712287335,387.101570711058,90.4218446082595,-96.6454296256722,4.25531914893617,21.7391304347826,0.0,1,0
3894,126.0,12.0,1.75853357001268,0.77390495674484,-562.857572001036,129.05189480282,-174.6532558584,0.99399830502857,0.73025116286958,240.166865315852,99.2783170635402,-97.481843955105,0.0,18.546365914787,0.0,1,0
3895,,,0.197762655629205,0.638577238397809,-2.23602383863993,126.856376650692,-59.9693498840586,0.144814226396441,0.671019981892259,-1.44646266388046,94.8465753072563,-52.560305590534,4.20168067226891,21.2765957446808,23.6111111111111,1,0
3896,128.0,12.0,0.444508588562168,0.594632507060816,5.39886900139652,94.4889523352733,-52.1301041847311,0.40536499438165,0.302386326530612,5.26367375387061,77.0431562455491,-35.8720903038713,0.0,14.2857142857143,11.1111111111111,1,0
3897,,,0.180227665862296,0.582332428039963,2.07725893647826,67.0982430788883,-67.4285069562724,0.13921240114464,0.599678449905482,1.0535388417916,60.5481301146156,-43.548010885059,0.0,26.0869565217391,12.8712871287129,1,0
3903,135.0,12.0,1.6594690257071,0.690527439228768,777.070847294076,158.839590895802,-199.428134079731,0.830837756896552,0.604111174734357,-12688.2352941176,97.9939767675319,-68.8958369521163,6.72413793103448,20.2922077922078,0.0,1,0
3906,138.0,12.0,1.75758535868278,0.813468126572363,711.014364167615,116.98696390711,-182.65052891255,0.962541332948006,0.572510184513815,-111.81881533101,98.3154105736783,-98.0456622524824,7.87172011661808,20.2772963604853,0.0,1,0
3912,,,1.24183933862808,1.05700503906012,41.343552507164,70.3058256867068,-76.7295082118813,1.04806669012139,0.222280055473373,36.7169176811887,69.4504938320009,-87.3768065879423,5.15021459227468,25.9615384615385,29.4573643410853,1,0
3913,145.0,12.0,0.125450090258482,0.447389019848801,1.74960735917494,111.639814522581,-74.0431388602732,0.093132302222222,0.449634893617021,1.00507343385057,73.1632213846612,-46.8644530873325,0.0,21.2765957446808,6.79611650485437,1,0
3914,146.0,12.0,0.114810090722346,0.442220045727939,1.61551198194125,78.9140092489906,-62.0520173114468,0.083149319766677,0.544503543400714,0.953033048216966,72.8299062575318,-40.5449853971134,0.0,24.1379310344828,18.0327868852459,1,0
3917,149.0,12.0,2.71189875562206,1.29164810405591,520.782505243927,85.102112971798,-123.08830025198,1.84560550185629,0.792285252030504,-134.93499554764,93.9604317990288,-95.668358714044,8.02603036876356,18.503937007874,0.0,1,0
3919,151.0,12.0,0.274864889738257,0.481886109693254,-4.452926231717,75.98644850475,-69.6897402955263,0.175100587245634,0.375124306575964,-1.46400634686604,69.5198095589237,-73.7064735541945,0.632911392405063,28.5714285714286,32.0754716981132,1,0
3921,,,0.124362347764626,0.53376014607032,1.66480702008613,122.06457737671,-73.200647999754,0.097279827976461,0.435236262975779,1.15619419355572,72.6006979527198,-51.269815593659,0.0,17.6470588235294,13.6986301369863,1,0
3922,,,1.12024776943605,0.464648708137319,25.8225734037733,88.6730697188191,-56.1790844450057,0.97367619875019,0.415221361058601,22.9121059072966,93.2730024092547,-52.3136257333935,0.0,26.0869565217391,13.6363636363636,1,0
3927,,,1.0516600551308,0.659534459372119,16.2616584354289,61.290719161613,-44.6859653900104,0.934251513605441,0.445079444444444,13.9364944408363,52.8674918748583,-42.1539507765544,0.0,22.2222222222222,22.0,1,0
3933,,,0.761707460994878,1.03819778699333,52.6488318465484,64.9709667827956,-49.4629469902926,0.668691900826446,0.690526547760603,47.7482171177886,62.2791932413931,-37.5894198978058,0.0,24.1379310344828,18.0645161290323,1,0
3938,170.0,12.0,0.343324213342783,0.567556990432395,4.02862027865006,106.842438403175,-67.1057188600154,0.299345917661182,0.59887257977285,3.34046752578901,82.1861412677201,-57.4188395958951,0.0,23.2558139534884,14.4736842105263,1,0
3940,172.0,12.0,1.08982704326451,0.853718287324092,-140.496650799613,104.432297514606,-99.6922330399176,0.903194160298765,0.637958875773261,-98.1550244084428,96.0265748591589,-94.946894110074,0.0,28.0898876404494,0.854700854700855,1,0
3941,173.0,12.0,1.79698471634746,1.05855524700994,-129.182328606419,87.9525371054225,-95.9681898789256,1.46319864274107,0.798962993164063,-99.7477493945071,88.8475876368402,-95.9227098826463,0.0,22.265625,26.0869565217391,1,0
3945,177.0,12.0,1.63320183459649,0.886833745568027,-73.0105193314152,59.1772054715334,-75.65076185105,1.3452134890242,0.505719513043478,-46.1590104324465,53.043249350108,-77.7483565044037,0.0,25.2173913043478,30.2325581395349,1,0
3950,182.0,12.0,0.366013356882067,0.503458338798006,5.10256180818026,126.026949873652,-94.4193820098053,0.327009741039595,0.457371869387755,4.70919258352931,90.3222979722743,-76.5262895589335,0.0,22.8571428571429,10.8108108108108,1,0
3959,191.0,12.0,0.262745277594943,0.676843452078274,3.38434621230556,97.0123042453514,-87.9479212189643,0.210870004733728,0.540603633217993,2.23427185340556,82.2389641057319,-45.5685859658402,0.0,23.5294117647059,2.08333333333333,1,0
3961,193.0,12.0,0.794718954045976,0.357013475099687,-13.8401864220607,61.3163286027595,-58.8339992233069,0.684905253755838,0.296402817135398,-10.9965954665791,61.5683628144745,-49.8838752488387,0.0,27.6729559748428,21.0526315789474,1,0
3964,196.0,12.0,3.47444465556251,1.1990476902939,-219.84212136078,95.0024841399566,-58.7770361823091,3.14828475260416,0.702562535563245,-238.456067799735,88.4784122087389,-54.1592561284869,0.0,27.4509803921569,23.3333333333333,1,0
3968,200.0,12.0,1.63614982090933,0.844203645882403,137.246676480598,108.528350333267,-107.74026623152,1.38066993454545,0.483406376953125,100.322075306736,92.5352294698538,-91.1035042709563,7.45454545454545,19.140625,0.0,1,0
3970,202.0,12.0,0.126380172148213,0.402142431637609,1.92012051002798,105.333478384976,-82.6735238791572,0.085119266948609,0.301824840309462,1.05112709440007,46.5084822765336,-72.7192043861614,0.0,15.4929577464789,21.9512195121951,1,0
3976,,,1.14563297960494,0.73753986291549,-20.3900179276256,62.8222588688223,-85.7173575875162,1.01787452608471,0.464439025510204,-21.0749746395746,62.0896842604878,-94.5919307271738,0.0,21.4285714285714,30.5555555555556,1,0
3977,,,2.39211044921286,1.03742185416797,508.573933596172,100.444562545621,-146.300183320578,1.70037119667831,0.628370138368273,-184.387540607682,97.3891273966681,-99.5784644949323,8.98876404494382,12.2448979591837,0.0,1,0
3979,211.0,12.0,1.52287100221188,0.860020501035023,-116.954911076423,85.5906094827009,-152.977544734576,1.34135529512059,0.533262187395957,-99.9211972672815,90.2858424028698,-99.0228973218543,0.0,23.7931034482759,0.0,1,0
3984,216.0,12.0,0.21154143425501,0.463504776301503,2.78464016945884,95.3622094712603,-36.5098417295158,0.1865905218107,0.530740493827161,2.09496362413003,87.6775782615605,-20.1802085578342,0.0,25.9259259259259,11.1111111111111,1,0
3988,,,0.734664833739832,0.765723218507474,10.0003939519247,76.1924903177278,-64.3695354424956,0.609228857258682,0.57172449704142,7.34100117140063,71.3946271469392,-54.4946831187498,0.0,23.0769230769231,17.0731707317073,1,0
3989,,,1.40228801151668,0.840652546394469,21.6762351463291,70.1618940172226,-58.8662053864885,1.22361129211523,0.547064166666667,17.6436971365141,64.8763639305752,-59.3460200665267,0.0,25.0,30.1775147928994,1,0
3991,,,2.68453164450566,0.772694790369303,144.119266668199,182.534504381662,-110.59135804764,2.3278710379304,0.387593699596774,100.135992052268,87.4321285581089,-96.1024704551821,0.0,16.1290322580645,0.0,1,0
3992,224.0,12.0,2.5792163276571,0.996282512002538,140.973011988959,144.027750612341,-104.07625647627,2.19354675094646,0.845575130398023,99.9625643705648,97.9243330660801,-96.4723153035651,7.26744186046512,23.3870967741935,0.0,1,0
3994,,,1.41796070206281,0.543985339314311,327.753708040332,86.4440046110589,-119.081117272862,1.1071128553652,0.351676716504573,267.10746625662,87.5888588587674,-94.7387797449714,5.03524672708963,15.6626506024096,0.0,1,0
3996,228.0,12.0,2.16265165202286,1.1176038917057,88.3754010247898,88.6753990188957,-92.3612973310051,2.01061127760589,0.688533413223141,99.0524450683489,90.3818389833971,-94.0666035583388,0.0,20.0,27.2727272727273,1,0
3997,229.0,12.0,2.10970471075427,1.00731625060074,87.369423983268,59.9175670375854,-94.1214866466538,1.91704676575505,0.448714988266503,91.1804220009183,56.7796724815509,-72.7725974443005,0.0,14.6464646464647,8.64197530864197,1,0
3998,230.0,12.0,1.97042835332565,1.03990432904071,85.2526519693414,62.5710630074176,-89.0488271004842,1.73426121978726,0.591626627828935,86.1568138647968,65.8566053190673,-72.1562322128188,0.0,8.80829015544041,17.201166180758,1,0
4000,232.0,12.0,2.33463040847265,1.1947094140235,98.3600160638051,86.1277722443018,-88.2467138881832,1.9454476917458,0.419550684639565,99.4577278506178,79.4980102182471,-98.2402399864796,7.33590733590734,18.2481751824818,35.2459016393443,1,0
4004,236.0,12.0,1.19491482256345,0.752070780547703,17.123532333835,60.5024829025276,-52.3557892700022,1.01481161695447,0.486034444444444,12.1781496132895,51.9011065957294,-42.5082211785966,0.0,22.2222222222222,17.0731707317073,1,0
4006,238.0,12.0,1.70659294172403,0.647435409909466,838.252400748636,191.614069665431,-217.33999605216,0.82468027285157,0.431396325183821,-410.384068278805,93.1079423489727,-82.0963275682056,6.98181818181818,16.3781624500666,0.0,1,0
4009,241.0,12.0,1.46367055428047,1.25890682311482,-29.1962136642357,67.4905147942704,-74.2972091615997,1.30946523817522,0.657109355852736,-27.7148296671029,65.7242717025326,-85.6771577958417,0.0,27.7372262773723,31.7757009345794,1,0
4012,244.0,12.0,0.595011006969163,0.592465967605356,-10.5120532308947,69.0558816521778,-74.9122904606632,0.506633505250979,0.375158914897838,-9.10331056565715,55.1761977763798,-60.2978729093413,0.0,10.5633802816901,14.2857142857143,1,0
4013,245.0,12.0,1.31991928447734,0.809314089747559,52.3263084092525,80.7108673430255,-50.4482689163636,1.13462631594734,0.341631496598639,46.3708706521642,75.9799921579433,-40.5135045015005,0.0,24.2857142857143,21.9653179190751,1,0
4020,,,0.915496631438373,0.693060646678467,-14.7660005652811,61.2151232216956,-43.0849555733567,0.830080295069034,0.487382022222222,-13.8698904862417,57.3063009448408,-29.7027691057211,0.0,25.5555555555556,14.2857142857143,1,0
4021,253.0,12.0,0.266574221894684,0.331573410807354,5.17885824369271,141.091449329123,-70.6029438148073,0.233182741890541,0.174813136716964,4.53206579131319,41.6726429645057,-78.8135392205698,0.0,10.4938271604938,34.1176470588235,1,0
4022,,,1.38139047963376,0.808386702360235,88.7832535424273,67.0462010265246,-50.8207390205497,1.13452204861111,0.506990268244837,75.3288819350222,56.2497151080636,-37.6386666877868,5.20833333333333,18.7793427230047,15.7894736842105,1,0
4024,,,0.16730993613546,0.585181549306759,1.66329889819941,80.3740469079347,-64.1843258880217,0.12746811648,0.671754320987654,1.12579996270478,75.1273671817668,-61.5951296491582,0.0,25.9259259259259,22.4489795918367,1,0
4027,259.0,12.0,1.98452870708085,0.814580094117303,631.962704800043,125.34535223992,-206.538245042665,1.15830478379394,0.526350636661236,9066.66666666669,97.3757030234564,-88.0524883002478,8.36012861736334,24.3295019157088,0.0,1,0
4038,270.0,12.0,1.48944064078752,1.04550406817384,63.215346786765,53.6091703545036,-89.9995904047041,1.33694248521076,0.488009055738111,60.9155281863117,43.3163697184176,-73.7958169126549,3.23383084577114,18.1102362204724,1.81818181818182,1,0
4040,272.0,12.0,1.15465265387046,0.741120515621849,-179.165225188255,128.839099570571,-160.863751712905,0.892898731135107,0.4155864112,-100.408343736995,99.4480776051422,-99.6761801027392,0.0,23.8,0.0,1,0
4042,274.0,12.0,1.80106965340389,0.866098623564633,111.887261628419,98.7261338679705,-95.2949154961925,1.58433006605851,0.473444450484807,99.5195699125219,93.977029208311,-99.3471565608019,0.0,22.2929936305732,34.0080971659919,1,0
4044,276.0,12.0,1.05570193738675,0.580852099922549,607.213100036856,96.1785000057021,-127.230085323964,0.700233878662778,0.269301501222234,337.806411062225,65.2904733699393,-70.4350249562948,6.33245382585752,15.0773195876289,0.0,1,0
4047,,,0.541308813979539,0.437658990581853,-7.56684451992686,110.381113733653,-51.7421836470261,0.480432636086515,0.350428499120891,-6.16918961684291,77.8361588878398,-45.1250262660223,0.0,15.3284671532847,20.6896551724138,1,0
4053,285.0,12.0,1.21517023913818,0.577488294939156,619.824702835718,140.791085223265,-148.039451303295,0.773739250780666,0.394457699116571,-149.359709003936,96.2597616111796,-94.8159005499289,11.1702127659574,20.5580029368576,0.0,1,0
4054,286.0,12.0,2.25876315596953,0.849201092069946,156.806455073826,98.0948509500098,-105.803700328367,1.71108572884703,0.367922888033044,98.8749814964062,84.5786652406975,-92.530394320619,10.414201183432,18.1360201511335,0.0,1,0
4055,287.0,12.0,2.08073805941599,0.846163913372308,145.16425618338,110.926319229551,-119.659029634709,1.61364139462234,0.485206179427471,99.5295101789072,94.4353478824018,-90.351366424986,9.14351851851852,20.1834862385321,0.0,1,0
4057,289.0,12.0,1.51023520339889,0.528032016974331,-437.23969800001,124.454963533169,-164.739146827859,0.945523856801628,0.396740048764302,222.106986899563,97.1765832802799,-95.5158569695569,0.0,27.5784753363229,0.0,1,0
4059,,,1.92338819105897,1.15329127737878,87.270940993419,74.8616538446053,-61.1389045412169,1.59895048304498,0.294178793307227,72.294413249264,63.4089928176979,-55.9385562885831,6.58823529411765,20.0,21.25,1,0
4060,292.0,12.0,2.06413767464465,1.07703428349636,62.8944242152392,46.2047442116112,-95.4360996766176,1.75240210972576,0.222216918518518,42.7045886206117,29.1878892470927,-79.851337615732,6.41711229946524,18.8888888888889,0.704225352112676,1,0
